sample,SMILES_string,Number of molecules,# O atoms,# Cl atoms,# S atoms,# P atoms,# Br atoms,# I atoms,DK hit?,HG hit?,Use
1793,['COC(=O)N1C[C@H](O)[C@@H]2C[C@H]1CC[C@H]2O'],1,4,0,0,0,0,0,0,0,0
1794,['O[C@@H]1CC[C@@H]2C[C@H]1[C@@H](O)CN2CC3CC3'],1,2,0,0,0,0,0,0,0,0
1795,['CCNC(=O)N1C[C@H](OC)[C@@H]2C[C@H]1CC[C@H]2O'],1,3,0,0,0,0,0,0,0,0
1796,"['CC(=O)N1C[C@H](Oc2ccccn2)[C@H]3C[C@@H]1CC[C@H]3O', 'OCC1N(Cc2ccc(F)cc2)[C@@H]3CC[C@@]1(O)CC3', 'O[C@H]1CN[C@H]2CC[C@H]([C@@H]1C2)N3CCOCC3', 'CN1C[C@H](O)[C@H]2C[C@@H]1CC[C@H]2N3CCOCC3', 'COCC1N([C@@H]2CC[C@@]1(O)CC2)C(=O)c3cc(C)nn3C', 'NC(=O)CN1[C@@H]2CC[C@@](O)(CC2)C1CN3CCOCC3', 'O[C@H]1CO[C@@H]2CC[C@@H](NCc3ccccc3)[C@@H]1C2', 'OC(=O)C1=CCCOc2ccccc12', 'O=C1CCN2[C@@H]3[C@H](COc4ccccc34)CN12', 'CN(C)C(=O)N1[C@@H]2CC[C@]3(CC2)OC(=O)N(C)CC13', 'CNC(=O)CN1CC2N[C@@H]3CC[C@]2(CC3)OC1=O', 'CO[C@H]1CO[C@@H]2CC[C@@H](Nc3ccccc3)[C@H]1C2']",12,30,0,0,0,0,0,0,0,0
1797,"['CC(=O)N1C[C@H](Oc2ccccn2)[C@H]3C[C@@H]1CC[C@H]3O', 'OCC1N(Cc2ccc(F)cc2)[C@@H]3CC[C@@]1(O)CC3', 'O[C@H]1CN[C@H]2CC[C@H]([C@@H]1C2)N3CCOCC3', 'CN1C[C@H](O)[C@H]2C[C@@H]1CC[C@H]2N3CCOCC3', 'COCC1N([C@@H]2CC[C@@]1(O)CC2)C(=O)c3cc(C)nn3C', 'NC(=O)CN1[C@@H]2CC[C@@](O)(CC2)C1CN3CCOCC3', 'O[C@H]1CO[C@@H]2CC[C@@H](NCc3ccccc3)[C@@H]1C2', 'OC(=O)C1=CCCOc2ccccc12', 'O=C1CCN2[C@@H]3[C@H](COc4ccccc34)CN12', 'CN(C)C(=O)N1[C@@H]2CC[C@]3(CC2)OC(=O)N(C)CC13', 'CNC(=O)CN1CC2N[C@@H]3CC[C@]2(CC3)OC1=O', 'CO[C@H]1CO[C@@H]2CC[C@@H](Nc3ccccc3)[C@H]1C2']",12,30,0,0,0,0,0,0,0,0
1798,"['CC(=O)N1C[C@H](Oc2ccccn2)[C@H]3C[C@@H]1CC[C@H]3O', 'OCC1N(Cc2ccc(F)cc2)[C@@H]3CC[C@@]1(O)CC3', 'O[C@H]1CN[C@H]2CC[C@H]([C@@H]1C2)N3CCOCC3', 'CN1C[C@H](O)[C@H]2C[C@@H]1CC[C@H]2N3CCOCC3', 'COCC1N([C@@H]2CC[C@@]1(O)CC2)C(=O)c3cc(C)nn3C', 'NC(=O)CN1[C@@H]2CC[C@@](O)(CC2)C1CN3CCOCC3', 'O[C@H]1CO[C@@H]2CC[C@@H](NCc3ccccc3)[C@@H]1C2', 'OC(=O)C1=CCCOc2ccccc12', 'O=C1CCN2[C@@H]3[C@H](COc4ccccc34)CN12', 'CN(C)C(=O)N1[C@@H]2CC[C@]3(CC2)OC(=O)N(C)CC13', 'CNC(=O)CN1CC2N[C@@H]3CC[C@]2(CC3)OC1=O', 'CO[C@H]1CO[C@@H]2CC[C@@H](Nc3ccccc3)[C@H]1C2']",12,30,0,0,0,0,0,0,0,0
1799,"['CC(=O)N1C[C@H](Oc2ccccn2)[C@H]3C[C@@H]1CC[C@H]3O', 'OCC1N(Cc2ccc(F)cc2)[C@@H]3CC[C@@]1(O)CC3', 'O[C@H]1CN[C@H]2CC[C@H]([C@@H]1C2)N3CCOCC3', 'CN1C[C@H](O)[C@H]2C[C@@H]1CC[C@H]2N3CCOCC3', 'COCC1N([C@@H]2CC[C@@]1(O)CC2)C(=O)c3cc(C)nn3C', 'NC(=O)CN1[C@@H]2CC[C@@](O)(CC2)C1CN3CCOCC3', 'O[C@H]1CO[C@@H]2CC[C@@H](NCc3ccccc3)[C@@H]1C2', 'OC(=O)C1=CCCOc2ccccc12', 'O=C1CCN2[C@@H]3[C@H](COc4ccccc34)CN12', 'CN(C)C(=O)N1[C@@H]2CC[C@]3(CC2)OC(=O)N(C)CC13', 'CNC(=O)CN1CC2N[C@@H]3CC[C@]2(CC3)OC1=O', 'CO[C@H]1CO[C@@H]2CC[C@@H](Nc3ccccc3)[C@H]1C2']",12,30,0,0,0,0,0,0,0,0
1800,"['CC(=O)N1C[C@H](Oc2ccccn2)[C@H]3C[C@@H]1CC[C@H]3O', 'OCC1N(Cc2ccc(F)cc2)[C@@H]3CC[C@@]1(O)CC3', 'O[C@H]1CN[C@H]2CC[C@H]([C@@H]1C2)N3CCOCC3', 'CN1C[C@H](O)[C@H]2C[C@@H]1CC[C@H]2N3CCOCC3', 'COCC1N([C@@H]2CC[C@@]1(O)CC2)C(=O)c3cc(C)nn3C', 'NC(=O)CN1[C@@H]2CC[C@@](O)(CC2)C1CN3CCOCC3', 'O[C@H]1CO[C@@H]2CC[C@@H](NCc3ccccc3)[C@@H]1C2', 'OC(=O)C1=CCCOc2ccccc12', 'O=C1CCN2[C@@H]3[C@H](COc4ccccc34)CN12', 'CN(C)C(=O)N1[C@@H]2CC[C@]3(CC2)OC(=O)N(C)CC13', 'CNC(=O)CN1CC2N[C@@H]3CC[C@]2(CC3)OC1=O', 'CO[C@H]1CO[C@@H]2CC[C@@H](Nc3ccccc3)[C@H]1C2']",12,30,0,0,0,0,0,0,0,0
1801,"['CC(=O)N1C[C@H](Oc2ccccn2)[C@H]3C[C@@H]1CC[C@H]3O', 'OCC1N(Cc2ccc(F)cc2)[C@@H]3CC[C@@]1(O)CC3', 'O[C@H]1CN[C@H]2CC[C@H]([C@@H]1C2)N3CCOCC3', 'CN1C[C@H](O)[C@H]2C[C@@H]1CC[C@H]2N3CCOCC3', 'COCC1N([C@@H]2CC[C@@]1(O)CC2)C(=O)c3cc(C)nn3C', 'NC(=O)CN1[C@@H]2CC[C@@](O)(CC2)C1CN3CCOCC3', 'O[C@H]1CO[C@@H]2CC[C@@H](NCc3ccccc3)[C@@H]1C2', 'OC(=O)C1=CCCOc2ccccc12', 'O=C1CCN2[C@@H]3[C@H](COc4ccccc34)CN12', 'CN(C)C(=O)N1[C@@H]2CC[C@]3(CC2)OC(=O)N(C)CC13', 'CNC(=O)CN1CC2N[C@@H]3CC[C@]2(CC3)OC1=O', 'CO[C@H]1CO[C@@H]2CC[C@@H](Nc3ccccc3)[C@H]1C2']",12,30,0,0,0,0,0,0,0,0
1802,"['CC(=O)N1C[C@H](Oc2ccccn2)[C@H]3C[C@@H]1CC[C@H]3O', 'OCC1N(Cc2ccc(F)cc2)[C@@H]3CC[C@@]1(O)CC3', 'O[C@H]1CN[C@H]2CC[C@H]([C@@H]1C2)N3CCOCC3', 'CN1C[C@H](O)[C@H]2C[C@@H]1CC[C@H]2N3CCOCC3', 'COCC1N([C@@H]2CC[C@@]1(O)CC2)C(=O)c3cc(C)nn3C', 'NC(=O)CN1[C@@H]2CC[C@@](O)(CC2)C1CN3CCOCC3', 'O[C@H]1CO[C@@H]2CC[C@@H](NCc3ccccc3)[C@@H]1C2', 'OC(=O)C1=CCCOc2ccccc12', 'O=C1CCN2[C@@H]3[C@H](COc4ccccc34)CN12', 'CN(C)C(=O)N1[C@@H]2CC[C@]3(CC2)OC(=O)N(C)CC13', 'CNC(=O)CN1CC2N[C@@H]3CC[C@]2(CC3)OC1=O', 'CO[C@H]1CO[C@@H]2CC[C@@H](Nc3ccccc3)[C@H]1C2']",12,30,0,0,0,0,0,0,0,0
1803,"['CC(=O)N1C[C@H](Oc2ccccn2)[C@H]3C[C@@H]1CC[C@H]3O', 'OCC1N(Cc2ccc(F)cc2)[C@@H]3CC[C@@]1(O)CC3', 'O[C@H]1CN[C@H]2CC[C@H]([C@@H]1C2)N3CCOCC3', 'CN1C[C@H](O)[C@H]2C[C@@H]1CC[C@H]2N3CCOCC3', 'COCC1N([C@@H]2CC[C@@]1(O)CC2)C(=O)c3cc(C)nn3C', 'NC(=O)CN1[C@@H]2CC[C@@](O)(CC2)C1CN3CCOCC3', 'O[C@H]1CO[C@@H]2CC[C@@H](NCc3ccccc3)[C@@H]1C2', 'OC(=O)C1=CCCOc2ccccc12', 'O=C1CCN2[C@@H]3[C@H](COc4ccccc34)CN12', 'CN(C)C(=O)N1[C@@H]2CC[C@]3(CC2)OC(=O)N(C)CC13', 'CNC(=O)CN1CC2N[C@@H]3CC[C@]2(CC3)OC1=O', 'CO[C@H]1CO[C@@H]2CC[C@@H](Nc3ccccc3)[C@H]1C2']",12,30,0,0,0,0,0,0,0,0
1804,"['CC(=O)N1C[C@H](Oc2ccccn2)[C@H]3C[C@@H]1CC[C@H]3O', 'OCC1N(Cc2ccc(F)cc2)[C@@H]3CC[C@@]1(O)CC3', 'O[C@H]1CN[C@H]2CC[C@H]([C@@H]1C2)N3CCOCC3', 'CN1C[C@H](O)[C@H]2C[C@@H]1CC[C@H]2N3CCOCC3', 'COCC1N([C@@H]2CC[C@@]1(O)CC2)C(=O)c3cc(C)nn3C', 'NC(=O)CN1[C@@H]2CC[C@@](O)(CC2)C1CN3CCOCC3', 'O[C@H]1CO[C@@H]2CC[C@@H](NCc3ccccc3)[C@@H]1C2', 'OC(=O)C1=CCCOc2ccccc12', 'O=C1CCN2[C@@H]3[C@H](COc4ccccc34)CN12', 'CN(C)C(=O)N1[C@@H]2CC[C@]3(CC2)OC(=O)N(C)CC13', 'CNC(=O)CN1CC2N[C@@H]3CC[C@]2(CC3)OC1=O', 'CO[C@H]1CO[C@@H]2CC[C@@H](Nc3ccccc3)[C@H]1C2']",12,30,0,0,0,0,0,0,1,0
1805,"['CC(=O)N1C[C@H](Oc2ccccn2)[C@H]3C[C@@H]1CC[C@H]3O', 'OCC1N(Cc2ccc(F)cc2)[C@@H]3CC[C@@]1(O)CC3', 'O[C@H]1CN[C@H]2CC[C@H]([C@@H]1C2)N3CCOCC3', 'CN1C[C@H](O)[C@H]2C[C@@H]1CC[C@H]2N3CCOCC3', 'COCC1N([C@@H]2CC[C@@]1(O)CC2)C(=O)c3cc(C)nn3C', 'NC(=O)CN1[C@@H]2CC[C@@](O)(CC2)C1CN3CCOCC3', 'O[C@H]1CO[C@@H]2CC[C@@H](NCc3ccccc3)[C@@H]1C2', 'OC(=O)C1=CCCOc2ccccc12', 'O=C1CCN2[C@@H]3[C@H](COc4ccccc34)CN12', 'CN(C)C(=O)N1[C@@H]2CC[C@]3(CC2)OC(=O)N(C)CC13', 'CNC(=O)CN1CC2N[C@@H]3CC[C@]2(CC3)OC1=O', 'CO[C@H]1CO[C@@H]2CC[C@@H](Nc3ccccc3)[C@H]1C2']",12,30,0,0,0,0,0,0,0,0
1806,"['CC(=O)N1C[C@H](Oc2ccccn2)[C@H]3C[C@@H]1CC[C@H]3O', 'OCC1N(Cc2ccc(F)cc2)[C@@H]3CC[C@@]1(O)CC3', 'O[C@H]1CN[C@H]2CC[C@H]([C@@H]1C2)N3CCOCC3', 'CN1C[C@H](O)[C@H]2C[C@@H]1CC[C@H]2N3CCOCC3', 'COCC1N([C@@H]2CC[C@@]1(O)CC2)C(=O)c3cc(C)nn3C', 'NC(=O)CN1[C@@H]2CC[C@@](O)(CC2)C1CN3CCOCC3', 'O[C@H]1CO[C@@H]2CC[C@@H](NCc3ccccc3)[C@@H]1C2', 'OC(=O)C1=CCCOc2ccccc12', 'O=C1CCN2[C@@H]3[C@H](COc4ccccc34)CN12', 'CN(C)C(=O)N1[C@@H]2CC[C@]3(CC2)OC(=O)N(C)CC13', 'CNC(=O)CN1CC2N[C@@H]3CC[C@]2(CC3)OC1=O', 'CO[C@H]1CO[C@@H]2CC[C@@H](Nc3ccccc3)[C@H]1C2']",12,30,0,0,0,0,0,0,0,0
1807,"['CC(=O)N1C[C@H](Oc2ccccn2)[C@H]3C[C@@H]1CC[C@H]3O', 'OCC1N(Cc2ccc(F)cc2)[C@@H]3CC[C@@]1(O)CC3', 'O[C@H]1CN[C@H]2CC[C@H]([C@@H]1C2)N3CCOCC3', 'CN1C[C@H](O)[C@H]2C[C@@H]1CC[C@H]2N3CCOCC3', 'COCC1N([C@@H]2CC[C@@]1(O)CC2)C(=O)c3cc(C)nn3C', 'NC(=O)CN1[C@@H]2CC[C@@](O)(CC2)C1CN3CCOCC3', 'O[C@H]1CO[C@@H]2CC[C@@H](NCc3ccccc3)[C@@H]1C2', 'OC(=O)C1=CCCOc2ccccc12', 'O=C1CCN2[C@@H]3[C@H](COc4ccccc34)CN12', 'CN(C)C(=O)N1[C@@H]2CC[C@]3(CC2)OC(=O)N(C)CC13', 'CNC(=O)CN1CC2N[C@@H]3CC[C@]2(CC3)OC1=O', 'CO[C@H]1CO[C@@H]2CC[C@@H](Nc3ccccc3)[C@H]1C2']",12,30,0,0,0,0,0,0,0,0
1808,['CN1C[C@H]2CN(C)c3ccccc3[C@@H]2NCCC1=O'],1,1,0,0,0,0,0,0,0,0
1809,['CN1C[C@@H]2CN3N(CCC3=O)[C@@H]2c4ccccc14'],1,1,0,0,0,0,0,0,0,0
1810,['CNC(=O)[C@@H]1[C@@H](O)C(=O)N(C)C12CCNCC2'],1,3,0,0,0,0,0,0,0,0
1811,['COCC1N([C@@H]2CC[C@@]1(O)CC2)C(=O)NC3CCCC3'],1,3,0,0,0,0,0,0,0,0
1812,['OCC(=O)N1[C@@H]2CC[C@@](O)(CC2)C1CN3CCOCC3'],1,4,0,0,0,0,0,0,0,0
1813,['NC(=O)CN1CC2N[C@@H]3CC[C@]2(CC3)OC1=O'],1,3,0,0,0,0,0,0,0,0
1814,['O[C@H]([C@@H]1N(CC2CC2)[C@@H]3CC[C@@]1(O)CC3)c4ccccc4'],1,2,0,0,0,0,0,0,0,0
1815,['CC[C@@H]1OC(=O)N2[C@@H]3CC[C@@](O)(CC3)[C@H]12'],1,3,0,0,0,0,0,0,0,0
1816,['CC(=O)N[C@@H]1CC[C@@H]2C[C@@H]1[C@H](O)CO2'],1,3,0,0,0,0,0,0,0,0
1817,['O[C@H]1CO[C@@H]2CC[C@@H](NC3Cc4ccccc4C3)[C@@H]1C2'],1,2,0,0,0,0,0,0,0,0
1818,['COCC(=O)N1C[C@H](O)[C@@H]2C[C@@H]1CC[C@H]2N3CCOCC3'],1,4,0,0,0,0,0,0,0,0
1819,['COC[C@H]1N([C@@H]2CC[C@@]1(O)CC2)S(=O)(=O)C'],1,4,0,1,0,0,0,1,0,1
1820,['OC[C@@H]1N[C@@H]2CC[C@@]1(O)CC2'],1,2,0,0,0,0,0,0,0,0
1821,['OC(=O)C1C(=O)NCC12CCNCC2'],1,3,0,0,0,0,0,0,0,0
1822,['CN1C[C@@H]2CNC(=O)CCN[C@@H]2c3ccccc13'],1,1,0,0,0,0,0,0,0,0
1823,['CNC(=O)[C@@H]1[C@@H](OC)C(=O)N(C)C12CCNCC2'],1,3,0,0,0,0,0,0,0,0
1824,['COc1ccc(cc1O)C[NH+]2CCCCCC2'],1,2,0,0,0,0,0,0,0,0
1825,['CCc1ccccc1NC(=O)c2c(nns2)C'],1,1,0,1,0,0,0,0,0,0
1826,['CCOC(=O)C1CCN(CC1)c2ccc(cc2)N'],1,2,0,0,0,0,0,0,0,0
1827,['c1ccc(c(c1)CO)N2CCOCC2'],1,2,0,0,0,0,0,0,1,0
1828,['CC[C@H](C#CC[NH+]1CCCCC1)OC(=O)C'],1,2,0,0,0,0,0,0,0,0
1829,['Cc1ccc(cc1)N2CCN(CC2)C(=O)N'],1,1,0,0,0,0,0,0,0,0
1830,['CCOC(=O)c1cc2c([nH]1)ccs2'],1,2,0,1,0,0,0,0,0,0
1831,['CCOC(=O)c1ccc(cc1F)F'],1,2,0,0,0,0,0,0,0,0
1832,['CN(CCO)S(=O)(=O)c1ccc(cc1)N'],1,3,0,1,0,0,0,0,0,0
1833,['c1cc(ccc1N2CCN(CC2)C(=O)N)F'],1,1,0,0,0,0,0,0,0,0
1834,['c1cc(sc1)C[NH2+]Cc2ccc(cc2)O'],1,1,0,1,0,0,0,0,0,0
1835,['COc1cc(cc(c1OC)OC)C(=O)[O-]'],1,5,0,0,0,0,0,0,0,0
1836,['CC(=O)N1CCC(CC1)[NH2+]CCc2ccccc2'],1,1,0,0,0,0,0,0,0,0
1837,['C[C@@H]1CCCCN1C(=O)c2cnccn2'],1,1,0,0,0,0,0,0,0,0
1838,['CCOC(=O)N1C[C@H]([C@@H]2Oc3ccccc3[C@H]12)C(=O)N'],1,4,0,0,0,0,0,0,0,0
1839,['COC1CN(CCO)S(=O)(=O)c2ccccc12'],1,4,0,1,0,0,0,0,1,0
1840,['CC[C@@H]1[C@@H](O)c2ccccc2S(=O)(=O)N1CC(=O)N'],1,4,0,1,0,0,0,0,0,0
1841,['O=C(OCc1ccccc1)N2CC[C@@H]3CNC(=O)[C@H]3CC2'],1,3,0,0,0,0,0,0,1,0
1842,['O[C@H]1CN[C@@H]2C[C@H]1c3[nH]c4ccccc4c3C2'],1,1,0,0,0,0,0,1,0,0
1843,['Cc1oc(C)c(c1)C(=O)N2C[C@H](O)[C@@H]3C[C@H]2CC[C@H]3O'],1,4,0,0,0,0,0,0,0,0
1844,['CNC(=O)CN1C[C@H](OC)[C@@H]2C[C@H]1CC[C@H]2O'],1,3,0,0,0,0,0,0,0,0
1845,['CO[C@H]1CN([C@@H]2CC[C@@H](O)[C@H]1C2)C(=O)c3c(C)onc3C'],1,4,0,0,0,0,0,0,0,0
1846,['CO[C@H]1CN[C@H]2C[C@@H]1c3[nH]c4ccc(OC)cc4c3C2'],1,2,0,0,0,0,0,0,0,0
1847,['OCC1N(CCc2ccccc2)[C@@H]3CC[C@@]1(O)CC3'],1,2,0,0,0,0,0,0,0,0
1848,['COCC(=O)N1[C@@H]2CC[C@@](O)(CC2)C1CO'],1,4,0,0,0,0,0,0,0,0
1849,['OC[C@@H]1CN([C@@H]2[C@H]1Oc3ccccc23)C(=O)c4ccccc4'],1,3,0,0,0,0,0,0,0,0
1850,['CCN1C(=O)CN([C@H]2[C@H](O)[C@@H]3O[C@H]2c4ccccc34)C1=O'],1,4,0,0,0,0,0,0,0,0
1851,['CC[C@H]1NS(=O)(=O)c2ccccc2[C@@H]1O'],1,3,0,1,0,0,0,0,0,0
1852,['COC(=O)N1C[C@@H](O)[C@H]2C[C@@H]1Cc3c2[nH]c4ccccc34'],1,3,0,0,0,0,0,0,0,0
1853,['NC(=O)CN1C[C@H](O)[C@@H]2C[C@@H]1Cc3c2[nH]c4ccccc34'],1,2,0,0,0,0,0,0,0,0
1854,['CN(C)[C@@H]1CC[C@@H]2C[C@@H]1[C@H](O)CO2'],1,2,0,0,0,0,0,0,0,0
1855,['Cn1ccnc1CN[C@@H]2CC[C@@H]3C[C@@H]2[C@@H](O)CO3'],1,2,0,0,0,0,0,0,0,0
1856,['CC(=O)N1C[C@H](O)[C@H]2C[C@@H]1CC[C@H]2N3CCOCC3'],1,3,0,0,0,0,0,0,0,0
1857,['COCC1N([C@@H]2CC[C@@]1(O)CC2)C(=O)OC'],1,4,0,0,0,0,0,0,0,0
1858,['CNC(=O)CN1[C@@H]2CC[C@@](O)(CC2)C1CN3CCOCC3'],1,3,0,0,0,0,0,0,0,0
1859,['CN(Cc1ccccc1)[C@@H]2CC[C@@H]3C[C@@H]2[C@@H](O)CO3'],1,2,0,0,0,0,0,0,0,0
1860,['COCCN1Cc2cc(OC)ccc2NCCC1=O'],1,3,0,0,0,0,0,0,1,0
1861,['CCOC(=O)[C@H]1[C@@H](O)C(=O)NC12CCNCC2'],1,4,0,0,0,0,0,0,0,0
1862,['O=C1N[C@@H]2CC[C@@H]3C[C@H]2[C@H](CN3)O1'],1,2,0,0,0,0,0,0,0,0
1863,['CNC(=O)CN1CC2N(C)[C@@H]3CC[C@]2(CC3)OC1=O'],1,3,0,0,0,0,0,0,0,0
1864,['CN1[C@@H]2CC[C@@](O)(CC2)[C@@H]1[C@@H](O)c3ccccc3'],1,2,0,0,0,0,0,0,0,0
1865,['CC[C@H](O)[C@@H]1N([C@@H]2CC[C@@]1(O)CC2)S(=O)(=O)C'],1,4,0,1,0,0,0,1,0,1
1866,['O[C@@H]1CO[C@@H]2CC[C@@H](NCC3CC3)[C@@H]1C2'],1,2,0,0,0,0,0,0,0,0
1867,['Cc1cc(CN[C@@H]2CC[C@@H]3C[C@@H]2[C@@H](O)CO3)n(C)n1'],1,2,0,0,0,0,0,0,0,0
1868,['CN1C[C@@H]2OC(=O)N[C@@H]3CC[C@@H]1C[C@@H]23'],1,2,0,0,0,0,0,0,1,0
1869,['COC(=O)N1C[C@H](O)[C@H]2C[C@@H]1CC[C@H]2N3CCOCC3'],1,4,0,0,0,0,0,0,0,0
1870,['N#Cc1ccc(cn1)c2ccccc2'],1,0,0,0,0,0,0,0,0,0
1871,['OCC1CCCN1Cc2occc2'],1,2,0,0,0,0,0,0,0,0
1872,['OC(=O)c1occc1'],1,3,0,0,0,0,0,0,0,0
1873,['O=C(CSc1ccccc1)N2CCCCC2'],1,1,0,1,0,0,0,0,0,0
1874,['OCc1cccc(c1)c2ncccn2'],1,1,0,0,0,0,0,0,0,0
1875,['OC(=O)C1c2ccccc2Oc3ccccc13'],1,3,0,0,0,0,0,0,1,0
1876,['Cc1nccn1c2ccc(N)cc2'],1,0,0,0,0,0,0,0,0,0
1877,['NC(=O)COc1ccccc1'],1,2,0,0,0,0,0,0,0,0
1878,['Cc1ccnc(N)c1'],1,0,0,0,0,0,0,0,0,0
1879,['Nc1ccc(cc1)c2occc2'],1,1,0,0,0,0,0,0,0,0
1880,['CO[C@H]1CN(C)[C@H]2C[C@@H]1c3c(C2)c4ccccc4n3C'],1,1,0,0,0,0,0,0,0,0
1881,['OCC1N(C2CCOCC2)[C@@H]3CC[C@@]1(O)CC3'],1,3,0,0,0,0,0,0,0,0
1882,['OCC1N([C@@H]2CC[C@@]1(O)CC2)C(=O)Nc3ccccc3'],1,3,0,0,0,0,0,0,0,0
1883,['CCC[C@@H]1CN(CCOC)C(=O)c2cccnc2O1'],1,3,0,0,0,0,0,0,0,0
1884,['CC(=O)N1C[C@@H](CO)[C@@H]2Oc3ccc(Cl)cc3[C@H]12'],1,3,1,0,0,0,0,0,0,0
1885,['NC(=O)CN1CC(O)c2ccccc2S1(=O)=O'],1,4,0,1,0,0,0,1,0,1
1886,['CC[C@@H]1[C@@H](O)c2ccccc2S(=O)(=O)N1CCO'],1,4,0,1,0,0,0,0,1,0
1887,['O=C1NC[C@H]2CCN(CC[C@H]12)S(=O)(=O)c3ccccc3'],1,3,0,1,0,0,0,0,0,0
1888,['CC(C)N1CC(O)c2ccccc2S1(=O)=O'],1,3,0,1,0,0,0,0,1,0
1889,['CNC(=O)CN1C[C@H](O)[C@@H]2C[C@H]1CC[C@@H]2O'],1,3,0,0,0,0,0,0,0,0
1890,['CCOC(=O)CN1C[C@H](OC)[C@@H]2C[C@H]1CC[C@H]2O'],1,4,0,0,0,0,0,0,0,0
1891,['COCC(=O)N1C[C@H](OC)[C@@H]2C[C@H]1CC[C@H]2O'],1,4,0,0,0,0,0,0,0,0
1892,['CO[C@H]1CN(Cc2nccn2C)[C@@H]3CC[C@@H](OC)[C@H]1C3'],1,2,0,0,0,0,0,0,0,0
1893,['Fc1ccc(CN2C[C@@H]3OC(=O)N[C@@H]4CC[C@@H]2C[C@@H]34)cc1'],1,2,0,0,0,0,0,0,0,0
1894,['CN1[C@@H]2CC[C@]3(CC2)OC(=O)N(CC(=O)N)CC13'],1,3,0,0,0,0,0,0,0,0
1895,['CC(=O)N1[C@@H]2CC[C@@](O)(CC2)[C@@H]1[C@@H](O)c3ccccc3'],1,3,0,0,0,0,0,0,0,0
1896,['O[C@@]12CC[C@@H](CC1)N3[C@H]2[C@@H](OC3=O)c4ccccc4'],1,3,0,0,0,0,0,0,0,0
1897,['COCC(=O)N[C@@H]1CC[C@@H]2C[C@@H]1[C@H](O)CO2'],1,4,0,0,0,0,0,0,0,0
1898,['CC(=O)N[C@@H]1CC[C@@H]2C[C@@H]1[C@@H](O)CO2'],1,3,0,0,0,0,0,0,0,0
1899,['COCC1N(Cc2ccccn2)[C@@H]3CC[C@@]1(O)CC3'],1,2,0,0,0,0,0,0,0,0
1900,['COCC1N([C@@H]2CC[C@@]1(O)CC2)C(=O)COC'],1,4,0,0,0,0,0,0,0,0
1901,['COCC1N[C@@H]2CC[C@@]1(O)CC2'],1,2,0,0,0,0,0,0,0,0
1902,['O=C1NCN(c2ccccc2)C13CCNCC3'],1,1,0,0,0,0,0,0,1,0
1903,['CN1CC2N(C3CCCC3)[C@@H]4CC[C@]2(CC4)OC1=O'],1,2,0,0,0,0,0,0,0,0
1904,['O=C1O[C@H]2CN[C@@H]3CC[C@H]([C@H]2C3)N1Cc4ccccc4'],1,2,0,0,0,0,0,1,0,0
1905,['CN1[C@@H]2CC[C@]3(CC2)OC(=O)N(CCO)CC13'],1,3,0,0,0,0,0,0,0,0
1906,['CNC(=O)[C@@H]1[C@@H]([C@@H](N)[C@H]2CCCN12)c3ccccc3'],1,1,0,0,0,0,0,0,0,0
1907,['CC[C@H](O)[C@@H]1N[C@@H]2CC[C@@]1(O)CC2'],1,2,0,0,0,0,0,0,0,0
1908,['N[C@@H]1CC[C@@H]2C[C@@H]1[C@@H](O)CO2'],1,2,0,0,0,0,0,0,0,0
1909,['CC[NH+](CC)c1cccc(c1)O'],1,1,0,0,0,0,0,0,0,0
1910,['COC(=O)Nc1nnc(s1)CC2CCCC2'],1,2,0,1,0,0,0,0,0,0
1911,['COc1cc(ccc1N)Nc2ccccc2'],1,1,0,0,0,0,0,0,0,0
1912,['CCc1ccc(cc1)NC(=O)c2cnccn2'],1,1,0,0,0,0,0,0,0,0
1913,['CCc1c(c(on1)C)C(=O)Nc2cc(on2)C'],1,3,0,0,0,0,0,0,0,0
1914,['C[C@@H](Cc1ccc(cc1)O)[NH+](C)C'],1,1,0,0,0,0,0,0,0,0
1915,['Cc1ccc(s1)C(=O)Nc2ccccc2OC'],1,2,0,1,0,0,0,0,0,0
1916,['c1cc(sc1)C[NH2+]Cc2ccncc2'],1,0,0,1,0,0,0,0,0,0
1917,['CC(=O)c1cccc(c1)NC(=O)N2CCOCC2'],1,3,0,0,0,0,0,0,0,0
1918,['c1cc(c2c(c1)c3c([nH]2)CCCC3)C#N'],1,0,0,0,0,0,0,0,0,0
1919,['c1cc(ccc1N2CCN(CC2)C(=O)C3CC3)F'],1,1,0,0,0,0,0,0,0,0
1920,['Cc1ccccc1CNc2nnnn2C'],1,0,0,0,0,0,0,0,0,0
1921,['C[C@H](C(=O)[O-])Oc1ccc(cc1)c2ccccc2'],1,3,0,0,0,0,0,0,0,0
1922,['COc1ccc2[C@H]3[C@@H](COc2c1)CN4N3CCC4=O'],1,3,0,0,0,0,0,1,0,0
1923,['CCOC(=O)CN[C@@H]1C[C@@H]2CO[C@@H](C[C@@H]2C1)C(C)C'],1,3,0,0,0,0,0,0,0,0
1924,['N[C@H]1[C@H]2CCCN2[C@H](CO)[C@@H]1c3ccccc3'],1,1,0,0,0,0,0,0,0,0
1925,['NC(=O)[C@@H]1CN2CCNC[C@@H]2[C@H]1c3ccccc3'],1,1,0,0,0,0,0,0,0,0
